0000101011000 //data 304: 21.5
0000101010111 //data 305: 21.4375
0000101011010 //data 306: 21.625
0000101101010 //data 307: 22.625
0000110000111 //data 308: 24.4375
0000110100010 //data 309: 26.125
0000110001110 //data 310: 24.875
0000110000110 //data 311: 24.375
0000110001000 //data 312: 24.5
0000101111111 //data 313: 23.9375
0000101111111 //data 314: 23.9375
0000101110111 //data 315: 23.4375
0000101111001 //data 316: 23.5625
0000101111010 //data 317: 23.625
0000101100100 //data 318: 22.25
0000110000110 //data 319: 24.375
0000100010100 //data 320: 17.25
0000100010101 //data 321: 17.3125
0000100101110 //data 322: 18.875
0000101010001 //data 323: 21.0625
0000101011100 //data 324: 21.75
0000101100000 //data 325: 22.0
0000101101111 //data 326: 22.9375
0000101111011 //data 327: 23.6875
0000110011001 //data 328: 25.5625
0000111111110 //data 329: 31.875
0001011011011 //data 330: 45.6875
0010000110010 //data 331: 67.125
0010111100111 //data 332: 94.4375
0011011001110 //data 333: 108.875
0011100100100 //data 334: 114.25
0011010101110 //data 335: 106.875
0011000110101 //data 336: 99.3125
0011000000011 //data 337: 96.1875
0010111100101 //data 338: 94.3125
0010111000110 //data 339: 92.375
0010110110101 //data 340: 91.3125
0010110011101 //data 341: 89.8125
0010110010111 //data 342: 89.4375
0010101111110 //data 343: 87.875
0010101101111 //data 344: 86.9375
0010101011001 //data 345: 85.5625
0010101000101 //data 346: 84.3125
0010100100110 //data 347: 82.375
0010011111111 //data 348: 79.9375
0010011010111 //data 349: 77.4375
0010010101110 //data 350: 74.875
0010010010111 //data 351: 73.4375
0010001101100 //data 352: 70.75
0010000100100 //data 353: 66.25
0010000010001 //data 354: 65.0625
0001111010000 //data 355: 61.0
0001101001010 //data 356: 52.625
0001001001100 //data 357: 36.75
0000011111111 //data 358: 15.9375
0000010101101 //data 359: 10.8125
0000011010100 //data 360: 13.25
0000011101110 //data 361: 14.875
0000100001110 //data 362: 16.875
0000100010100 //data 363: 17.25
0000100100010 //data 364: 18.125
0000100101010 //data 365: 18.625
0000100111001 //data 366: 19.5625
0000101010000 //data 367: 21.0
0000101011001 //data 368: 21.5625
0000101101011 //data 369: 22.6875
0000101110010 //data 370: 23.125
0000101111100 //data 371: 23.75
0000101101110 //data 372: 22.875
0000101010110 //data 373: 21.375
0000100101111 //data 374: 18.9375
0000100110001 //data 375: 19.0625
0000101101011 //data 376: 22.6875
0000110001101 //data 377: 24.8125
0000110011001 //data 378: 25.5625
0000110001111 //data 379: 24.9375
0000110001101 //data 380: 24.8125
0000110000110 //data 381: 24.375
0000110001101 //data 382: 24.8125
0000110000000 //data 383: 24.0
0000101110101 //data 384: 23.3125
0000101010010 //data 385: 21.125
0000100111011 //data 386: 19.6875
0000101001100 //data 387: 20.75
0000101011111 //data 388: 21.9375
0000101011101 //data 389: 21.8125
0000101100100 //data 390: 22.25
0000101011110 //data 391: 21.875
0000100110010 //data 392: 19.125
0000011110111 //data 393: 15.4375
0000100001101 //data 394: 16.8125
0001000010111 //data 395: 33.4375
0001111001001 //data 396: 60.5625
0010100110001 //data 397: 83.0625
0011000000011 //data 398: 96.1875
0011000010001 //data 399: 97.0625
0010111111110 //data 400: 95.875
0010111101000 //data 401: 94.5
0010111010101 //data 402: 93.3125
0010111000110 //data 403: 92.375
0010110110101 //data 404: 91.3125
0010110100011 //data 405: 90.1875
0010110010000 //data 406: 89.0
0010101111111 //data 407: 87.9375
0010101101011 //data 408: 86.6875
0010101100000 //data 409: 86.0
0010101000000 //data 410: 84.0
0010100101010 //data 411: 82.625
0010100000010 //data 412: 80.125
0010011001111 //data 413: 76.9375
0010010110110 //data 414: 75.375
0010010001111 //data 415: 72.9375
0010001111011 //data 416: 71.6875
0010001100000 //data 417: 70.0
0010001000111 //data 418: 68.4375
0010000101011 //data 419: 66.6875
0001110011011 //data 420: 57.6875
0001011110101 //data 421: 47.3125
0000110010100 //data 422: 25.25
0000100011011 //data 423: 17.6875
0000011111100 //data 424: 15.75
0000011111001 //data 425: 15.5625
0000011111100 //data 426: 15.75
0000100011000 //data 427: 17.5
